,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
478,NC_011916.1,gene,232420,232497,+,ncRNA,CCNA_R0101,CCNA_R0101,NA,NA
481,NC_011916.1,gene,232614,233402,+,protein_coding,CCNA_00215,CCNA_00215,NA,SapC surface layer protein
483,NC_011916.1,gene,233470,233862,-,protein_coding,CCNA_00216,CCNA_00216,NA,YdeM-like hot dog superfamily protein
485,NC_011916.1,gene,233977,236127,+,protein_coding,CCNA_00217,CCNA_00217,NA,thiol:disulfide interchange protein DsbD
487,NC_011916.1,gene,236131,236877,-,protein_coding,CCNA_00218,CCNA_00218,NA,hypothetical protein
489,NC_011916.1,gene,237030,237635,+,protein_coding,CCNA_00220,CCNA_00220,NA,thiol-disulfide isomerase and thioredoxin
491,NC_011916.1,gene,237642,238136,-,protein_coding,CCNA_00221,CCNA_00221,NA,hypothetical protein
493,NC_011916.1,gene,238241,239860,+,protein_coding,CCNA_00222,CCNA_00222,NA,glucose-6-phosphate isomerase/glucose-6 phosphate 1-epimerase
495,NC_011916.1,gene,239869,240651,+,protein_coding,CCNA_00223,CCNA_00223,NA,MhpC-family ACP methyl ester carboxylesterase
497,NC_011916.1,gene,240648,242693,-,protein_coding,CCNA_00224,CCNA_00224,NA,TonB-dependent receptor protein
499,NC_011916.1,gene,243024,243056,+,protein_coding,CCNA_00225,CCNA_00225,NA,hypothetical protein
501,NC_011916.1,gene,243157,243432,+,protein_coding,CCNA_00226,CCNA_00226,NA,YjhX toxin domain protein
503,NC_011916.1,gene,243490,244056,-,protein_coding,CCNA_00227,CCNA_00227,NA,methyltransferase
505,NC_011916.1,gene,244056,244670,-,protein_coding,CCNA_00228,CCNA_00228,NA,conserved membrane spanning protein
507,NC_011916.1,gene,244790,245764,+,protein_coding,CCNA_00229,CCNA_00229,NA,CAAX amino terminal protease family protein
509,NC_011916.1,gene,245765,247003,-,protein_coding,CCNA_00230,CCNA_00230,NA,ribosomal large subunit pseudouridine synthase B
511,NC_011916.1,gene,247055,247540,+,protein_coding,CCNA_00231,CCNA_00231,NA,tRNA-specific adenosine deaminase
513,NC_011916.1,gene,247537,247953,-,protein_coding,CCNA_00232,CCNA_00232,NA,hypothetical protein
515,NC_011916.1,gene,248082,249119,+,protein_coding,CCNA_00233,CCNA_00233,NA,UDP-N-acetylglucosamine 4%2C6-dehydratase
517,NC_011916.1,gene,249116,250276,+,protein_coding,CCNA_00234,CCNA_00234,NA,WecE-family cell wall biogenesis enzyme
519,NC_011916.1,gene,250273,250548,-,protein_coding,CCNA_00235,CCNA_00235,NA,hypothetical protein
521,NC_011916.1,gene,250611,252308,-,protein_coding,CCNA_00236,CCNA_00236,NA,hypothetical protein
523,NC_011916.1,gene,252525,253232,+,protein_coding,chvI,CCNA_00237,NA,two-component response regulator chvI
525,NC_011916.1,gene,253207,254811,+,protein_coding,chvG,CCNA_00238,NA,two-component sensor histidine kinase chvG
527,NC_011916.1,gene,254808,255242,+,protein_coding,hprK,CCNA_00239,NA,serine kinase/phosphatase HprK
529,NC_011916.1,gene,255318,255725,+,protein_coding,CCNA_00240,CCNA_00240,NA,PTS system%2C IIA component
531,NC_011916.1,gene,255722,256000,+,protein_coding,CCNA_00241,CCNA_00241,NA,phosphocarrier protein HPr
533,NC_011916.1,gene,256240,256344,-,protein_coding,CCNA_03917,CCNA_03917,NA,hypothetical protein
535,NC_011916.1,gene,256412,256810,-,protein_coding,CCNA_00243,CCNA_00243,NA,hypothetical protein
537,NC_011916.1,gene,256953,257594,+,protein_coding,CCNA_00244,CCNA_00244,NA,HAD superfamily phophatase
539,NC_011916.1,gene,257623,257907,+,protein_coding,CCNA_00245,CCNA_00245,NA,pterin-4-alpha-carbinolamine dehydratase
541,NC_011916.1,gene,257952,258737,+,protein_coding,CCNA_00246,CCNA_00246,NA,cyclohexanol dehydrogenase
543,NC_011916.1,gene,258879,259436,-,protein_coding,spdR,CCNA_00247,NA,two-component receiver protein SpdR
545,NC_011916.1,gene,259514,260914,-,protein_coding,spdS,CCNA_00248,NA,sensor histidine protein kinase SpdS
547,NC_011916.1,gene,260971,261561,+,protein_coding,CCNA_00249,CCNA_00249,NA,SCO1/SenC family protein
549,NC_011916.1,gene,261642,262904,+,protein_coding,CCNA_00250,CCNA_00250,NA,poly(3-hydroxyalkanoate) depolymerase
551,NC_011916.1,gene,262953,263672,+,protein_coding,CCNA_00251,CCNA_00251,NA,zinc metalloprotease
553,NC_011916.1,gene,263784,265745,-,protein_coding,pbpX,CCNA_00252,NA,multimodular transpeptidase-transglycosylase PbpX
555,NC_011916.1,gene,265999,267027,+,protein_coding,CCNA_00253,CCNA_00253,NA,aspartate-semialdehyde dehydrogenase
557,NC_011916.1,gene,267164,268066,+,protein_coding,CCNA_00254,CCNA_00254,NA,RarD family membrane permease
559,NC_011916.1,gene,268063,269187,-,protein_coding,CCNA_00255,CCNA_00255,NA,beta-lactamase class C family protein
561,NC_011916.1,gene,269206,270057,-,protein_coding,CCNA_00256,CCNA_00256,NA,pyridoxine kinase
563,NC_011916.1,gene,270176,271567,-,protein_coding,CCNA_00257,CCNA_00257,NA,adenosylhomocysteinase
565,NC_011916.1,gene,271910,272620,-,protein_coding,CCNA_00259,CCNA_00259,NA,hypothetical protein
567,NC_011916.1,gene,272872,273558,-,protein_coding,CCNA_00260,CCNA_00260,NA,glutathione S-transferase
569,NC_011916.1,gene,273695,274738,+,protein_coding,nrdB,CCNA_00261,NA,ribonucleoside-diphosphate reductase beta chain
571,NC_011916.1,gene,274921,275793,+,protein_coding,CCNA_00262,CCNA_00262,NA,ketopantoate reductase panE/ApbA family protein
573,NC_011916.1,gene,275815,276237,-,protein_coding,CCNA_00263,CCNA_00263,NA,hypothetical protein
575,NC_011916.1,gene,276384,277637,-,protein_coding,CCNA_00264,CCNA_00264,NA,C4-dicarboxylate transport protein
577,NC_011916.1,gene,278017,279471,+,protein_coding,CCNA_00265,CCNA_00265,NA,AMP nucleosidase
579,NC_011916.1,gene,279599,280837,-,protein_coding,CCNA_00266,CCNA_00266,NA,3-ketoacyl-CoA thiolase
581,NC_011916.1,gene,280931,281872,-,protein_coding,nudC,CCNA_00267,NA,NADH pyrophosphatase
583,NC_011916.1,gene,281946,282042,+,SRP_RNA,CCNA_R0005,CCNA_R0005,NA,NA
586,NC_011916.1,gene,282130,283956,+,protein_coding,dnaX,CCNA_00268,NA,DNA polymerase III subunit gamma/tau
588,NC_011916.1,gene,284102,284431,+,protein_coding,CCNA_00269,CCNA_00269,NA,YbaB/EbfC-family DNA-binding protein
590,NC_011916.1,gene,284558,285160,+,protein_coding,recR,CCNA_00270,NA,Recombination protein recR
592,NC_011916.1,gene,285270,285422,+,protein_coding,CCNA_00271,CCNA_00271,NA,hypothetical protein
594,NC_011916.1,gene,285476,286765,+,protein_coding,CCNA_00272,CCNA_00272,NA,RmuC family protein
596,NC_011916.1,gene,286774,287295,+,protein_coding,CCNA_00273,CCNA_00273,NA,peptide deformylase
598,NC_011916.1,gene,287636,287998,+,protein_coding,CCNA_00274,CCNA_00274,NA,hypothetical protein
601,NC_011916.1,gene,288082,289527,-,protein_coding,CCNA_00275,CCNA_00275,NA,transposase%2C DDE family
603,NC_011916.1,gene,289617,290096,-,protein_coding,CCNA_00276,CCNA_00276,NA,cupin family protein
605,NC_011916.1,gene,290161,291321,+,protein_coding,dapE,CCNA_00277,NA,succinyl-diaminopimelate desuccinylase DapE
607,NC_011916.1,gene,291339,292259,+,protein_coding,CCNA_00278,CCNA_00278,NA,glutaminase
609,NC_011916.1,gene,292311,292901,+,protein_coding,CCNA_00279,CCNA_00279,NA,NAD(P)H-quinone reductase
611,NC_011916.1,gene,292898,293641,-,protein_coding,CCNA_00280,CCNA_00280,NA,tRNA pseudouridine synthase A
613,NC_011916.1,gene,293641,294567,-,protein_coding,CCNA_00281,CCNA_00281,NA,methionyl-tRNA formyltransferase
615,NC_011916.1,gene,294659,294991,+,protein_coding,CCNA_00282,CCNA_00282,NA,conserved hypothetical lipoprotein
617,NC_011916.1,gene,295109,295969,-,protein_coding,CCNA_00283,CCNA_00283,NA,2%2C3%2C4%2C5-tetrahydropyridine-2-carboxylate N-succinyltransferase
619,NC_011916.1,gene,295966,296631,-,protein_coding,CCNA_00284,CCNA_00284,NA,pyrimidine 5'-nucleotidase family protein
621,NC_011916.1,gene,296628,297542,-,protein_coding,CCNA_00285,CCNA_00285,NA,acetylglutamate kinase
623,NC_011916.1,gene,297735,298193,-,protein_coding,lovR,CCNA_00286,NA,two-component receiver domain protein LovR
625,NC_011916.1,gene,298212,299318,-,protein_coding,lovK,CCNA_00287,NA,photosensory histidine protein kinase LovK
627,NC_011916.1,gene,299485,300534,-,protein_coding,CCNA_00288,CCNA_00288,NA,ABC-type sulfate transport system%2C periplasmic component
629,NC_011916.1,gene,300549,300797,-,protein_coding,CCNA_00289,CCNA_00289,NA,hypothetical protein
631,NC_011916.1,gene,301048,304305,-,protein_coding,CCNA_00290,CCNA_00290,NA,autotransporter outer membrane beta-barrel domain-containing protein
633,NC_011916.1,gene,304469,305884,+,protein_coding,phoR,CCNA_00291,NA,phosphate regulon sensor protein phoR
635,NC_011916.1,gene,306029,307462,+,protein_coding,pstC,CCNA_00292,NA,phosphate transport system permease protein pstC
637,NC_011916.1,gene,307455,308750,+,protein_coding,pstA,CCNA_00293,NA,phosphate transport system permease protein pstA
639,NC_011916.1,gene,308810,309634,+,protein_coding,pstB,CCNA_00294,NA,phosphate transport ATP-binding protein pstB
641,NC_011916.1,gene,309660,310352,+,protein_coding,phoU,CCNA_00295,NA,phosphate transport system protein phoU
643,NC_011916.1,gene,310374,311066,+,protein_coding,phoB,CCNA_00296,NA,phosphate regulon response regulator PhoB
645,NC_011916.1,gene,311039,311896,-,protein_coding,CCNA_00297,CCNA_00297,NA,two-component response regulator
647,NC_011916.1,gene,311893,312666,-,protein_coding,CCNA_00298,CCNA_00298,NA,hypothetical protein
649,NC_011916.1,gene,312678,313961,+,protein_coding,CCNA_00299,CCNA_00299,NA,phosphoribosylamine--glycine ligase
651,NC_011916.1,gene,313978,314385,-,protein_coding,CCNA_00300,CCNA_00300,NA,glyoxalase superfamily protein
653,NC_011916.1,gene,314615,315697,+,protein_coding,CCNA_00301,CCNA_00301,NA,phosphotransferase family protein
655,NC_011916.1,gene,315702,316991,+,protein_coding,CCNA_00302,CCNA_00302,NA,imidazolonepropionase-related amidohydrolase
657,NC_011916.1,gene,317027,318034,-,protein_coding,lpxK,CCNA_00303,NA,tetraacyldisaccharide-1-P 4'-kinase
659,NC_011916.1,gene,318031,319308,-,protein_coding,CCNA_00304,CCNA_00304,NA,3-deoxy-D-manno-octulosonic-acid transferase
661,NC_011916.1,gene,319278,320303,-,protein_coding,czcD,CCNA_00305,NA,cobalt-zinc-cadmium resistance protein czcD
663,NC_011916.1,gene,320335,321048,-,protein_coding,CCNA_00306,CCNA_00306,NA,lysophospholipid acyltransferase
665,NC_011916.1,gene,321045,322868,-,protein_coding,CCNA_00307,CCNA_00307,NA,phospholipid-lipopolysaccharide ABC transporter
667,NC_011916.1,gene,323024,323689,+,protein_coding,ctpA,CCNA_00308,NA,protein tyrosine phosphatase CtpA
669,NC_011916.1,gene,323716,323778,-,ncRNA,CCNA_R0102,CCNA_R0102,NA,NA
672,NC_011916.1,gene,323812,324045,-,protein_coding,CCNA_00309,CCNA_00309,NA,hypothetical protein
674,NC_011916.1,gene,324066,324845,-,protein_coding,CCNA_00310,CCNA_00310,NA,3'-phosphoadenosine-5'-phosphosulfate (PAPS) 3'-phosphatase family protein
676,NC_011916.1,gene,324842,326173,-,protein_coding,CCNA_00311,CCNA_00311,NA,Zn-dependent protease family protein
678,NC_011916.1,gene,326229,326630,-,protein_coding,CCNA_00312,CCNA_00312,NA,MAPEG family transmembrane protein
680,NC_011916.1,gene,326715,328544,-,protein_coding,CCNA_00313,CCNA_00313,NA,peptidase%2C M14 family
682,NC_011916.1,gene,328587,329198,-,protein_coding,CCNA_00314,CCNA_00314,NA,hypothetical protein
684,NC_011916.1,gene,329224,330753,-,protein_coding,CCNA_00315,CCNA_00315,NA,3-polyprenyl-4-hydroxybenzoate decarboxylase
686,NC_011916.1,gene,330777,331910,-,protein_coding,CCNA_00316,CCNA_00316,NA,glutamate 5-kinase
688,NC_011916.1,gene,331907,332971,-,protein_coding,cgtA,CCNA_00317,NA,GTP-binding protein CgtA
690,NC_011916.1,gene,333179,334138,+,protein_coding,CCNA_00318,CCNA_00318,NA,hypothetical protein
692,NC_011916.1,gene,334224,334757,-,protein_coding,CCNA_00319,CCNA_00319,NA,acetyltransferase%2C GNAT family
694,NC_011916.1,gene,334940,335209,-,protein_coding,CCNA_00320,CCNA_00320,NA,LSU ribosomal protein L27P
696,NC_011916.1,gene,335240,335755,-,protein_coding,CCNA_00321,CCNA_00321,NA,LSU ribosomal protein L21P
698,NC_011916.1,gene,335959,336588,+,protein_coding,CCNA_00322,CCNA_00322,NA,hypothetical protein
700,NC_011916.1,gene,336631,337728,+,protein_coding,zrpX,CCNA_00323,NA,CobW-family GTP binding protein ZrpX
702,NC_011916.1,gene,337932,338390,-,protein_coding,CCNA_00324,CCNA_00324,NA,ExbD-family protein
704,NC_011916.1,gene,338634,339665,+,protein_coding,CCNA_00326,CCNA_00326,NA,vegetatible incompatibility protein HET-E-1
706,NC_011916.1,gene,339708,339810,+,ncRNA,CCNA_R0103,CCNA_R0103,NA,NA
709,NC_011916.1,gene,339828,340490,-,protein_coding,CCNA_00327,CCNA_00327,NA,FMN-binding nitroreductase family enzyme
711,NC_011916.1,gene,340575,341264,+,protein_coding,mtgA,CCNA_00328,NA,monofunctional biosynthetic peptidoglycan transglycosylase MtgA
713,NC_011916.1,gene,341277,341825,+,protein_coding,CCNA_00329,CCNA_00329,NA,ribosomal-protein-alanine acetyltransferase
715,NC_011916.1,gene,341832,342602,-,protein_coding,mopB,CCNA_00330,NA,molybdenum-pterin binding protein mopB
717,NC_011916.1,gene,342674,343432,+,protein_coding,CCNA_00331,CCNA_00331,NA,molybdate-binding protein
719,NC_011916.1,gene,343435,344109,+,protein_coding,CCNA_00332,CCNA_00332,NA,molybdenum transport system permease protein modB
721,NC_011916.1,gene,344130,344957,-,protein_coding,CCNA_00333,CCNA_00333,NA,LytTr DNA-binding domain protein
723,NC_011916.1,gene,345020,345580,+,protein_coding,CCNA_00334,CCNA_00334,NA,hypothetical protein
725,NC_011916.1,gene,345618,346055,+,protein_coding,CCNA_00335,CCNA_00335,NA,hypothetical protein
727,NC_011916.1,gene,346066,347517,+,protein_coding,CCNA_00336,CCNA_00336,NA,lignostilbene-alpha%2Cbeta-dioxygenase
729,NC_011916.1,gene,347595,348305,+,protein_coding,CCNA_00337,CCNA_00337,NA,TetR-family transcriptional regulator
731,NC_011916.1,gene,348195,348216,-,antisense_RNA,CCNA_R0200,CCNA_R0200,NA,NA
734,NC_011916.1,gene,348479,350719,+,protein_coding,CCNA_00338,CCNA_00338,NA,TonB-dependent receptor
736,NC_011916.1,gene,350788,352104,+,protein_coding,CCNA_00339,CCNA_00339,NA,transporter%2C major facilitator superfamily
738,NC_011916.1,gene,352434,353633,+,protein_coding,CCNA_00340,CCNA_00340,NA,succinyl-CoA synthetase beta chain
740,NC_011916.1,gene,353634,354518,+,protein_coding,sucD,CCNA_00341,NA,succinyl-CoA synthetase alpha chain
742,NC_011916.1,gene,354697,357660,+,protein_coding,sucA,CCNA_00342,NA,2-oxoglutarate dehydrogenase E1 component
744,NC_011916.1,gene,357720,358928,+,protein_coding,sucB,CCNA_00343,NA,dihydrolipoamide succinyltransferase
746,NC_011916.1,gene,358988,359335,+,protein_coding,CCNA_00344,CCNA_00344,NA,hypothetical protein
748,NC_011916.1,gene,359343,360176,-,protein_coding,CCNA_00345,CCNA_00345,NA,alpha/beta family hydrolase
750,NC_011916.1,gene,360419,361819,+,protein_coding,CCNA_00346,CCNA_00346,NA,dihydrolipoamide dehydrogenase
752,NC_011916.1,gene,361909,362088,+,protein_coding,CCNA_00347,CCNA_00347,NA,hypothetical protein
754,NC_011916.1,gene,362113,362212,-,ncRNA,CCNA_R0104,CCNA_R0104,NA,NA
757,NC_011916.1,gene,362218,364221,-,protein_coding,CCNA_00348,CCNA_00348,NA,methyl-accepting chemotaxis protein
759,NC_011916.1,gene,364395,365309,-,protein_coding,CCNA_00349,CCNA_00349,NA,integrase/recombinase%2C XerC-CodV family
761,NC_011916.1,gene,365306,365986,-,protein_coding,CCNA_00350,CCNA_00350,NA,hypothetical protein
763,NC_011916.1,gene,366112,368271,+,protein_coding,CCNA_00351,CCNA_00351,NA,primosomal protein N'
765,NC_011916.1,gene,368358,369155,-,protein_coding,CCNA_00352,CCNA_00352,NA,integral membrane protein
767,NC_011916.1,gene,369280,370374,+,protein_coding,CCNA_00353,CCNA_00353,NA,O-antigen acetylase
769,NC_011916.1,gene,370445,371152,+,protein_coding,CCNA_00354,CCNA_00354,NA,NlpC/P60 CHAP domain amidase protein
771,NC_011916.1,gene,371323,372567,+,protein_coding,CCNA_00355,CCNA_00355,NA,putative pentapeptide repeat protein
773,NC_011916.1,gene,372505,372817,-,ncRNA,CCNA_R0105,CCNA_R0105,NA,NA
776,NC_011916.1,gene,372638,373402,+,protein_coding,CCNA_00356,CCNA_00356,NA,outer membrane protein
778,NC_011916.1,gene,373511,374938,+,protein_coding,CCNA_00357,CCNA_00357,NA,secretory tripeptidyl aminopeptidase
780,NC_011916.1,gene,374976,375836,-,protein_coding,CCNA_00358,CCNA_00358,NA,delta 3%2C5-delta2%2C4-dienoyl-CoA isomerase precursor
782,NC_011916.1,gene,375919,376716,+,protein_coding,CCNA_00359,CCNA_00359,NA,SH3 domain-containing cell surface protein
784,NC_011916.1,gene,376916,377806,+,protein_coding,CCNA_00360,CCNA_00360,NA,alpha/beta hydrolase superfamily protein
786,NC_011916.1,gene,377803,378750,-,protein_coding,CCNA_00361,CCNA_00361,NA,hot dog superfamily thioesterase
788,NC_011916.1,gene,378802,379287,-,protein_coding,CCNA_00362,CCNA_00362,NA,zinc uptake regulation protein
790,NC_011916.1,gene,379324,380100,-,protein_coding,CCNA_00363,CCNA_00363,NA,PAP2 bacterial acid phosphatase
792,NC_011916.1,gene,380179,381273,-,protein_coding,CCNA_00364,CCNA_00364,NA,deoxyhypusine synthase
794,NC_011916.1,gene,381396,382655,-,protein_coding,CCNA_00365,CCNA_00365,NA,ornithine decarboxylase
796,NC_011916.1,gene,383009,383803,+,protein_coding,CCNA_00366,CCNA_00366,NA,phosphonates transport ATP-binding protein phnC
798,NC_011916.1,gene,383800,384825,+,protein_coding,CCNA_00367,CCNA_00367,NA,phosphonates-binding protein
800,NC_011916.1,gene,384831,385667,+,protein_coding,CCNA_00368,CCNA_00368,NA,phosphonates transport system permease protein phnE
802,NC_011916.1,gene,385817,387130,+,protein_coding,CCNA_00369,CCNA_00369,NA,magnesium and cobalt efflux protein corC-like protein
804,NC_011916.1,gene,387425,387559,+,protein_coding,CCNA_03918,CCNA_03918,NA,hypothetical protein
806,NC_011916.1,gene,387576,388085,-,protein_coding,CCNA_00370,CCNA_00370,NA,ATP synthase B chain
808,NC_011916.1,gene,388096,388629,-,protein_coding,CCNA_00371,CCNA_00371,NA,ATP synthase B' chain
810,NC_011916.1,gene,388756,388980,-,protein_coding,CCNA_00372,CCNA_00372,NA,ATP synthase C chain
812,NC_011916.1,gene,389030,389791,-,protein_coding,CCNA_00373,CCNA_00373,NA,ATP synthase A chain
814,NC_011916.1,gene,389797,390177,-,protein_coding,CCNA_00374,CCNA_00374,NA,putative ATP synthase protein I
816,NC_011916.1,gene,390599,390988,+,protein_coding,CCNA_00375,CCNA_00375,NA,hypothetical protein
818,NC_011916.1,gene,391059,391838,+,protein_coding,CCNA_00376,CCNA_00376,NA,putative membrane spanning protein
820,NC_011916.1,gene,391953,395396,-,protein_coding,smc,CCNA_00377,NA,chromosome partition protein Smc
822,NC_011916.1,gene,395418,396026,-,protein_coding,CCNA_00378,CCNA_00378,NA,thiol:disulfide interchange protein dsbA
824,NC_011916.1,gene,396026,396640,-,protein_coding,CCNA_00379,CCNA_00379,NA,thiol:disulfide interchange protein dsbA
826,NC_011916.1,gene,396704,396827,-,ncRNA,CCNA_R0106,CCNA_R0106,NA,NA
829,NC_011916.1,gene,396879,397418,-,protein_coding,CCNA_00380,CCNA_00380,NA,conserved hypothetical cytosolic protein
831,NC_011916.1,gene,397466,398515,+,protein_coding,mutY,CCNA_00381,NA,A/G-specific adenine DNA glycosylase
833,NC_011916.1,gene,398637,399713,-,protein_coding,ccrM,CCNA_00382,NA,adenine-specific methyltransferase ccrM
835,NC_011916.1,gene,399852,400487,-,protein_coding,CCNA_00383,CCNA_00383,NA,ribonuclease HII
837,NC_011916.1,gene,400574,401479,+,protein_coding,CCNA_00384,CCNA_00384,NA,glucan endo-1%2C3-beta-glucosidase
839,NC_011916.1,gene,401527,402861,+,protein_coding,CCNA_00385,CCNA_00385,NA,multidrug resistance protein
841,NC_011916.1,gene,402858,403445,-,protein_coding,CCNA_00386,CCNA_00386,NA,DNA-3-methyladenine glycosylase
843,NC_011916.1,gene,403575,403997,+,protein_coding,CCNA_00387,CCNA_00387,NA,hypothetical protein
846,NC_011916.1,gene,404125,405006,-,protein_coding,CCNA_00388,CCNA_00388,NA,esterase lipase Family protein
848,NC_011916.1,gene,405104,405895,-,protein_coding,CCNA_00389,CCNA_00389,NA,aminomethyltransferase family protein
850,NC_011916.1,gene,405999,407213,+,protein_coding,CCNA_00390,CCNA_00390,NA,ADP-heptose--LPS heptosyltransferase
852,NC_011916.1,gene,407210,407767,+,protein_coding,CCNA_00391,CCNA_00391,NA,hypothetical protein
854,NC_011916.1,gene,407848,409182,+,protein_coding,CCNA_00392,CCNA_00392,NA,dihydroorotase
856,NC_011916.1,gene,409219,409296,+,ncRNA,CCNA_R0201,CCNA_R0201,NA,NA
859,NC_011916.1,gene,409326,410552,-,protein_coding,CCNA_00393,CCNA_00393,NA,RNA polymerase sigma factor
861,NC_011916.1,gene,410549,410899,-,protein_coding,CCNA_00394,CCNA_00394,NA,YCII-related domain protein
863,NC_011916.1,gene,411052,412842,+,protein_coding,CCNA_00395,CCNA_00395,NA,feruloyl-CoA synthetase
865,NC_011916.1,gene,412933,413610,-,protein_coding,CCNA_00396,CCNA_00396,NA,hypothetical protein
