,seqname,feature,start,end,strand,gene_biotype,Name,locus_tag,old_locus_tag,product
426,NC_007618.1,gene,214858,215880,+,protein_coding,BAB_RS16880,BAB_RS16880,BAB1_0206,LacI family DNA-binding transcriptional regulator
428,NC_007618.1,pseudogene,215972,217771,-,pseudogene,BAB_RS32065,BAB_RS32065,NA,multidrug ABC transporter ATP-binding protein
430,NC_007618.1,gene,217889,218089,+,protein_coding,BAB_RS16900,BAB_RS16900,NA,hypothetical protein
432,NC_007618.1,gene,218392,219825,+,protein_coding,BAB_RS16905,BAB_RS16905,BAB1_0211,aldehyde dehydrogenase family protein
434,NC_007618.1,gene,219870,220646,-,protein_coding,BAB_RS16910,BAB_RS16910,BAB1_0212,ABC transporter permease
436,NC_007618.1,gene,220643,221341,-,protein_coding,BAB_RS16915,BAB_RS16915,BAB1_0213,thiaminase II
438,NC_007618.1,gene,221338,222306,-,protein_coding,BAB_RS16920,BAB_RS16920,BAB1_0214,ABC transporter ATP-binding protein
440,NC_007618.1,gene,222330,222941,-,protein_coding,BAB_RS16925,BAB_RS16925,BAB1_0215,thiamine phosphate synthase
442,NC_007618.1,gene,222938,223708,-,protein_coding,BAB_RS16930,BAB_RS16930,BAB1_0216,thiazole synthase
444,NC_007618.1,gene,223710,223907,-,protein_coding,BAB_RS16935,BAB_RS16935,BAB1_0217,thiamine biosynthesis protein ThiS
446,NC_007618.1,gene,223904,224908,-,protein_coding,BAB_RS16940,BAB_RS16940,BAB1_0218,glycine oxidase ThiO
448,NC_007618.1,gene,224908,225783,-,protein_coding,BAB_RS16945,BAB_RS16945,BAB1_0219,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
451,NC_007618.1,gene,226212,228323,+,protein_coding,BAB_RS16950,BAB_RS16950,BAB1_0220,bifunctional diguanylate cyclase/phosphodiesterase
453,NC_007618.1,gene,228422,230701,+,protein_coding,BAB_RS16955,BAB_RS16955,NA,copper-translocating P-type ATPase
455,NC_007618.1,gene,230681,231130,-,protein_coding,BAB_RS16960,BAB_RS16960,BAB1_0222,Cu(I)-responsive transcriptional regulator
457,NC_007618.1,gene,231236,231982,-,protein_coding,BAB_RS16965,BAB_RS16965,BAB1_0223,ABC transporter permease
459,NC_007618.1,gene,231979,232917,-,protein_coding,BAB_RS16970,BAB_RS16970,BAB1_0224,ABC transporter ATP-binding protein
461,NC_007618.1,gene,232914,234125,-,protein_coding,BAB_RS16975,BAB_RS16975,BAB1_0225,ABC transporter permease
463,NC_007618.1,gene,234147,235076,-,protein_coding,BAB_RS16980,BAB_RS16980,BAB1_0226,ABC transporter substrate-binding protein
465,NC_007618.1,gene,235247,235897,-,protein_coding,BAB_RS16985,BAB_RS16985,BAB1_0227,DUF1794 domain-containing protein
467,NC_007618.1,gene,236201,237466,-,protein_coding,BAB_RS16990,BAB_RS16990,BAB1_0228,Glu/Leu/Phe/Val dehydrogenase
469,NC_007618.1,gene,237793,239046,+,protein_coding,BAB_RS16995,BAB_RS16995,BAB1_0230,sarcosine oxidase subunit beta family protein
471,NC_007618.1,gene,239065,239370,+,protein_coding,BAB_RS17000,BAB_RS17000,BAB1_0231,sarcosine oxidase subunit delta family protein
473,NC_007618.1,gene,239367,239927,+,protein_coding,BAB_RS17005,BAB_RS17005,NA,hypothetical protein
475,NC_007618.1,gene,239881,241011,+,protein_coding,BAB_RS17010,BAB_RS17010,NA,FAD-dependent oxidoreductase
477,NC_007618.1,gene,241024,242367,+,protein_coding,BAB_RS17015,BAB_RS17015,NA,sarcosine oxidase subunit alpha
479,NC_007618.1,gene,242378,242932,+,protein_coding,BAB_RS17020,BAB_RS17020,BAB1_0235,sarcosine oxidase subunit gamma
481,NC_007618.1,gene,242985,243833,-,protein_coding,BAB_RS17025,BAB_RS17025,BAB1_0236,amidohydrolase
483,NC_007618.1,gene,243891,244685,-,protein_coding,BAB_RS17030,BAB_RS17030,BAB1_0237,IclR family transcriptional regulator
485,NC_007618.1,gene,244843,246162,+,protein_coding,BAB_RS17035,BAB_RS17035,BAB1_0238,sugar ABC transporter substrate-binding protein
487,NC_007618.1,gene,246253,247146,+,protein_coding,BAB_RS17040,BAB_RS17040,BAB1_0239,sugar ABC transporter permease
489,NC_007618.1,gene,247149,248024,+,protein_coding,BAB_RS17045,BAB_RS17045,BAB1_0240,carbohydrate ABC transporter permease
491,NC_007618.1,gene,248032,249123,+,protein_coding,BAB_RS17050,BAB_RS17050,BAB1_0241,ABC transporter ATP-binding protein
493,NC_007618.1,gene,249126,250244,+,protein_coding,BAB_RS17055,BAB_RS17055,BAB1_0242,mandelate racemase/muconate lactonizing enzyme family protein
495,NC_007618.1,gene,250241,250585,+,protein_coding,BAB_RS17060,BAB_RS17060,BAB1_0243,L-rhamnose mutarotase
497,NC_007618.1,gene,250578,251657,+,protein_coding,BAB_RS17065,BAB_RS17065,BAB1_0244,gfo/Idh/MocA family oxidoreductase
499,NC_007618.1,gene,251762,252496,+,protein_coding,BAB_RS17075,BAB_RS17075,BAB1_0246,NAD(P)-dependent oxidoreductase
501,NC_007618.1,gene,252537,253382,+,protein_coding,BAB_RS17080,BAB_RS17080,BAB1_0247,FAA hydrolase family protein
503,NC_007618.1,gene,253396,254673,+,protein_coding,BAB_RS17085,BAB_RS17085,BAB1_0248,L-fuconate dehydratase
505,NC_007618.1,gene,255072,255623,-,protein_coding,BAB_RS17090,BAB_RS17090,BAB1_0249,hypothetical protein
507,NC_007618.1,gene,255658,255855,-,protein_coding,BAB_RS17095,BAB_RS17095,NA,hypothetical protein
509,NC_007618.1,gene,255841,256242,+,protein_coding,BAB_RS32070,BAB_RS32070,NA,hypothetical protein
511,NC_007618.1,gene,256325,256654,-,protein_coding,BAB_RS17100,BAB_RS17100,NA,hypothetical protein
513,NC_007618.1,gene,256826,258022,+,protein_coding,BAB_RS17105,BAB_RS17105,BAB1_0250,site-specific integrase
515,NC_007618.1,gene,258019,258465,+,protein_coding,BAB_RS17110,BAB_RS17110,NA,hypothetical protein
517,NC_007618.1,gene,258533,258751,+,protein_coding,BAB_RS17115,BAB_RS17115,BAB1_0252,AlpA family transcriptional regulator
519,NC_007618.1,gene,258752,258961,+,protein_coding,BAB_RS32075,BAB_RS32075,BAB1_0253,hypothetical protein
521,NC_007618.1,gene,258958,259272,+,protein_coding,BAB_RS32080,BAB_RS32080,BAB1_0254,hypothetical protein
523,NC_007618.1,gene,259269,260150,+,protein_coding,BAB_RS17125,BAB_RS17125,BAB1_0255,hypothetical protein
525,NC_007618.1,pseudogene,260147,261675,+,pseudogene,BAB_RS17130,BAB_RS17130,NA,hypothetical protein
527,NC_007618.1,gene,261675,261905,+,protein_coding,BAB_RS32085,BAB_RS32085,NA,hypothetical protein
529,NC_007618.1,gene,261824,262261,+,protein_coding,BAB_RS17140,BAB_RS17140,NA,hypothetical protein
531,NC_007618.1,gene,262415,263431,+,protein_coding,BAB_RS17150,BAB_RS17150,BAB1_0258,winged helix-turn-helix domain-containing protein
533,NC_007618.1,gene,263739,265859,+,protein_coding,BAB_RS17160,BAB_RS17160,BAB1_0260,flagellar protein FlgJ
535,NC_007618.1,gene,265856,266782,+,protein_coding,BAB_RS17165,BAB_RS17165,NA,hypothetical protein
537,NC_007618.1,gene,266976,267890,+,protein_coding,BAB_RS17170,BAB_RS17170,NA,hypothetical protein
539,NC_007618.1,gene,267873,268055,-,protein_coding,BAB_RS17175,BAB_RS17175,NA,hypothetical protein
541,NC_007618.1,gene,268091,268396,+,protein_coding,BAB_RS17180,BAB_RS17180,BAB1_0263,hypothetical protein
543,NC_007618.1,gene,268438,268917,+,protein_coding,BAB_RS32090,BAB_RS32090,BAB1_0264,hypothetical protein
545,NC_007618.1,gene,268908,269498,+,protein_coding,BAB_RS17185,BAB_RS17185,BAB1_0265,hypothetical protein
547,NC_007618.1,gene,269495,269701,+,protein_coding,BAB_RS17190,BAB_RS17190,BAB1_0266,hypothetical protein
549,NC_007618.1,pseudogene,269765,270392,+,pseudogene,BAB_RS32095,BAB_RS32095,NA,ligand-binding protein SH3
551,NC_007618.1,gene,270612,270968,+,protein_coding,BAB_RS17200,BAB_RS17200,NA,transcriptional regulator
553,NC_007618.1,gene,270965,271513,+,protein_coding,BAB_RS17205,BAB_RS17205,BAB1_0270,ImmA/IrrE family metallo-endopeptidase
555,NC_007618.1,gene,271898,272383,-,protein_coding,BAB_RS32100,BAB_RS32100,BAB1_0271,abortive infection protein
557,NC_007618.1,gene,272380,272856,-,protein_coding,BAB_RS17210,BAB_RS17210,BAB1_0272,abortive infection protein
559,NC_007618.1,gene,272920,273165,-,protein_coding,BAB_RS17215,BAB_RS17215,BAB1_0273,XRE family transcriptional regulator
561,NC_007618.1,gene,273261,273488,+,protein_coding,BAB_RS17220,BAB_RS17220,BAB1_0274,hypothetical protein
563,NC_007618.1,gene,273554,273844,+,protein_coding,BAB_RS17225,BAB_RS17225,BAB1_0275,hypothetical protein
565,NC_007618.1,gene,273841,274380,+,protein_coding,BAB_RS17230,BAB_RS17230,BAB1_0276,hypothetical protein
567,NC_007618.1,gene,274651,275259,+,protein_coding,BAB_RS17235,BAB_RS17235,BAB1_0277,hypothetical protein
569,NC_007618.1,gene,275241,275654,+,protein_coding,BAB_RS17240,BAB_RS17240,NA,hypothetical protein
571,NC_007618.1,gene,275602,275838,+,protein_coding,BAB_RS17245,BAB_RS17245,NA,hypothetical protein
573,NC_007618.1,gene,275959,276786,-,protein_coding,BAB_RS17250,BAB_RS17250,BAB1_0279,toll/interleukin-1 receptor domain-containing protein
575,NC_007618.1,gene,277506,277581,-,tRNA,BAB_RS17255,BAB_RS17255,BAB1_2190,NA
578,NC_007618.1,gene,277767,277982,-,protein_coding,BAB_RS17260,BAB_RS17260,BAB1_0280,DNA gyrase inhibitor YacG
580,NC_007618.1,gene,277992,278618,-,protein_coding,BAB_RS17265,BAB_RS17265,BAB1_0281,septum formation inhibitor Maf
582,NC_007618.1,gene,278652,278870,-,protein_coding,BAB_RS17270,BAB_RS17270,BAB1_0282,translation initiation factor IF-1
584,NC_007618.1,gene,278982,279455,-,protein_coding,BAB_RS17275,BAB_RS17275,BAB1_0283,low molecular weight phosphatase family protein
586,NC_007618.1,gene,279462,279944,-,protein_coding,BAB_RS17280,BAB_RS17280,BAB1_0284,UPF0262 family protein
588,NC_007618.1,gene,279951,281243,-,protein_coding,BAB_RS17285,BAB_RS17285,BAB1_0285,histidinol dehydrogenase
590,NC_007618.1,gene,281318,281758,-,protein_coding,BAB_RS17290,BAB_RS17290,BAB1_0286,DUF2948 domain-containing protein
592,NC_007618.1,gene,282029,283318,-,protein_coding,BAB_RS17295,BAB_RS17295,BAB1_0287,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
594,NC_007618.1,gene,283541,283780,-,protein_coding,BAB_RS17300,BAB_RS17300,NA,hypothetical protein
596,NC_007618.1,gene,283869,283943,+,tRNA,BAB_RS17305,BAB_RS17305,BAB1_2191,NA
599,NC_007618.1,gene,284023,285789,+,protein_coding,BAB_RS17310,BAB_RS17310,BAB1_0288,integrase
601,NC_007618.1,gene,285884,286072,+,protein_coding,BAB_RS32105,BAB_RS32105,BAB1_0289,hypothetical protein
603,NC_007618.1,gene,286062,286307,+,protein_coding,BAB_RS17315,BAB_RS17315,NA,transporter
605,NC_007618.1,gene,286320,286514,+,protein_coding,BAB_RS32110,BAB_RS32110,BAB1_0291,hypothetical protein
607,NC_007618.1,gene,286523,286651,+,protein_coding,BAB_RS32115,BAB_RS32115,NA,hypothetical protein
609,NC_007618.1,gene,286797,287021,-,protein_coding,BAB_RS32120,BAB_RS32120,NA,hypothetical protein
611,NC_007618.1,gene,287106,287723,+,protein_coding,BAB_RS17320,BAB_RS17320,BAB1_0292,recombinase family protein
613,NC_007618.1,gene,288281,289321,+,protein_coding,BAB_RS17325,BAB_RS17325,NA,hypothetical protein
615,NC_007618.1,gene,289785,290012,-,protein_coding,BAB_RS32125,BAB_RS32125,NA,hypothetical protein
617,NC_007618.1,gene,289950,290168,+,protein_coding,BAB_RS32130,BAB_RS32130,NA,hypothetical protein
619,NC_007618.1,gene,290625,290909,-,protein_coding,BAB_RS32135,BAB_RS32135,BAB1_0294,hypothetical protein
621,NC_007618.1,gene,291023,291283,-,protein_coding,BAB_RS17330,BAB_RS17330,BAB1_0295,XRE family transcriptional regulator
623,NC_007618.1,gene,291367,291756,+,protein_coding,BAB_RS17335,BAB_RS17335,BAB1_0296,hypothetical protein
625,NC_007618.1,gene,292349,293191,+,protein_coding,BAB_RS17340,BAB_RS17340,BAB1_0297,urease accessory protein ureD 1
627,NC_007618.1,gene,293344,293646,+,protein_coding,BAB_RS17345,BAB_RS17345,BAB1_0298,urease subunit gamma
629,NC_007618.1,gene,293813,294118,+,protein_coding,BAB_RS17355,BAB_RS17355,BAB1_0299,urease subunit beta
631,NC_007618.1,gene,294137,295849,+,protein_coding,BAB_RS17360,BAB_RS17360,BAB1_0300,urease subunit alpha 1
633,NC_007618.1,gene,295865,296380,+,protein_coding,BAB_RS17365,BAB_RS17365,BAB1_0301,Urease accessory protein UreE 1
635,NC_007618.1,gene,296352,297038,+,protein_coding,BAB_RS17370,BAB_RS17370,BAB1_0302,Urease accessory protein UreF 1
637,NC_007618.1,gene,297035,297661,+,protein_coding,BAB_RS17375,BAB_RS17375,BAB1_0303,Urease accessory protein UreG 1
639,NC_007618.1,gene,297782,297858,-,tRNA,BAB_RS17380,BAB_RS17380,BAB1_2192,NA
642,NC_007618.1,gene,298017,299570,-,protein_coding,BAB_RS17385,BAB_RS17385,BAB1_0304,sensor histidine kinase
644,NC_007618.1,gene,299659,299967,-,protein_coding,BAB_RS32140,BAB_RS32140,BAB1_0305,hypothetical protein
646,NC_007618.1,gene,299927,301078,+,protein_coding,BAB_RS17390,BAB_RS17390,BAB1_0306,efflux RND transporter periplasmic adaptor subunit
648,NC_007618.1,gene,301093,304224,+,protein_coding,BAB_RS17395,BAB_RS17395,BAB1_0307,AcrB/AcrD/AcrF family protein
650,NC_007618.1,pseudogene,304347,305816,-,pseudogene,BAB_RS32145,BAB_RS32145,NA,dihydropyrimidinase
652,NC_007618.1,gene,305868,307115,-,protein_coding,BAB_RS17410,BAB_RS17410,BAB1_0310,Zn-dependent hydrolase
654,NC_007618.1,gene,307334,308017,+,protein_coding,BAB_RS17415,BAB_RS17415,BAB1_0311,transcriptional regulator
656,NC_007618.1,pseudogene,308014,308402,+,pseudogene,BAB_RS32150,BAB_RS32150,BAB1_0312,DNA mismatch repair protein MutT
658,NC_007618.1,gene,308447,309757,-,protein_coding,BAB_RS17425,BAB_RS17425,BAB1_0313,NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
660,NC_007618.1,gene,309776,311257,-,protein_coding,BAB_RS17430,BAB_RS17430,BAB1_0314,FAD-dependent oxidoreductase
662,NC_007618.1,gene,311445,311897,-,protein_coding,BAB_RS17435,BAB_RS17435,BAB1_0315,carbon monoxide dehydrogenase
664,NC_007618.1,gene,312048,313697,+,protein_coding,BAB_RS17440,BAB_RS17440,BAB1_0316,glucose-6-phosphate isomerase
666,NC_007618.1,gene,313831,314892,+,protein_coding,BAB_RS17445,BAB_RS17445,BAB1_0317,peptidase M14
668,NC_007618.1,gene,314889,315638,+,protein_coding,BAB_RS17450,BAB_RS17450,BAB1_0318,HAD family hydrolase
670,NC_007618.1,gene,315611,316483,-,protein_coding,BAB_RS17455,BAB_RS17455,BAB1_0319,esterase
672,NC_007618.1,gene,316509,318254,-,protein_coding,BAB_RS17460,BAB_RS17460,BAB1_0320,long-chain-fatty-acid--CoA ligase
674,NC_007618.1,gene,318605,319234,-,protein_coding,BAB_RS17465,BAB_RS17465,BAB1_0321,TetR family transcriptional regulator
676,NC_007618.1,gene,319407,320600,+,protein_coding,BAB_RS17470,BAB_RS17470,BAB1_0322,efflux RND transporter periplasmic adaptor subunit
678,NC_007618.1,gene,320597,323752,+,protein_coding,BAB_RS17475,BAB_RS17475,BAB1_0323,multidrug efflux RND transporter permease subunit
680,NC_007618.1,gene,324152,324463,+,protein_coding,BAB_RS32155,BAB_RS32155,NA,hypothetical protein
682,NC_007618.1,gene,324460,325302,-,protein_coding,BAB_RS17485,BAB_RS17485,BAB1_0325,amino acid ABC transporter
684,NC_007618.1,gene,325571,327463,+,protein_coding,BAB_RS17490,BAB_RS17490,BAB1_0326,N-acetylglucosaminyltransferase
686,NC_007618.1,gene,327391,328350,-,protein_coding,BAB_RS17495,BAB_RS17495,BAB1_0327,polyphosphate kinase 2
688,NC_007618.1,gene,328483,329799,+,protein_coding,BAB_RS17500,BAB_RS17500,BAB1_0328,two-component sensor histidine kinase
690,NC_007618.1,gene,329929,330471,-,protein_coding,BAB_RS17505,BAB_RS17505,BAB1_0329,GcrA cell cycle regulator
692,NC_007618.1,gene,330643,330999,-,protein_coding,BAB_RS32160,BAB_RS32160,BAB1_0330,hypothetical protein
694,NC_007618.1,gene,331075,332286,+,protein_coding,BAB_RS17510,BAB_RS17510,BAB1_0331,aspartate aminotransferase family protein
696,NC_007618.1,gene,332291,333229,+,protein_coding,BAB_RS17515,BAB_RS17515,BAB1_0332,ornithine carbamoyltransferase
698,NC_007618.1,gene,333231,334253,+,protein_coding,BAB_RS17520,BAB_RS17520,BAB1_0333,Hsp33 family molecular chaperone
700,NC_007618.1,gene,334294,334686,-,protein_coding,BAB_RS17525,BAB_RS17525,BAB1_0334,Co2+/Mg2+ efflux protein ApaG
702,NC_007618.1,gene,335055,336251,-,protein_coding,BAB_RS17530,BAB_RS17530,BAB1_0335,O-succinylhomoserine sulfhydrylase
705,NC_007618.1,gene,336678,337769,+,protein_coding,BAB_RS17540,BAB_RS17540,BAB1_0336,2'-deoxycytidine 5'-triphosphate deaminase
707,NC_007618.1,gene,337866,338876,+,protein_coding,BAB_RS17545,BAB_RS17545,BAB1_0337,GlxA family transcriptional regulator
709,NC_007618.1,gene,338963,339229,+,protein_coding,BAB_RS17550,BAB_RS17550,BAB1_0338,hypothetical protein
711,NC_007618.1,gene,339266,339748,+,protein_coding,BAB_RS17555,BAB_RS17555,BAB1_0339,CAP domain-containing protein
713,NC_007618.1,gene,339920,341290,+,protein_coding,BAB_RS17560,BAB_RS17560,BAB1_0340,MATE family efflux transporter
715,NC_007618.1,gene,341292,342386,-,protein_coding,BAB_RS17565,BAB_RS17565,BAB1_0341,dihydroorotate dehydrogenase (quinone)
717,NC_007618.1,gene,342383,342736,-,protein_coding,BAB_RS17570,BAB_RS17570,BAB1_0342,DUF952 domain-containing protein
719,NC_007618.1,gene,342990,343445,+,protein_coding,BAB_RS17575,BAB_RS17575,BAB1_0343,hypothetical protein
721,NC_007618.1,gene,343536,344486,-,protein_coding,BAB_RS17580,BAB_RS17580,BAB1_0344,prolyl aminopeptidase
723,NC_007618.1,gene,344716,345357,+,protein_coding,BAB_RS17585,BAB_RS17585,BAB1_0345,DNA-binding response regulator
725,NC_007618.1,gene,345394,348909,-,protein_coding,BAB_RS17590,BAB_RS17590,BAB1_0346,hybrid sensor histidine kinase/response regulator
727,NC_007618.1,gene,349431,349847,+,protein_coding,BAB_RS17595,BAB_RS17595,BAB1_0348,large conductance mechanosensitive channel protein MscL
729,NC_007618.1,gene,349923,351200,-,protein_coding,BAB_RS17600,BAB_RS17600,BAB1_0349,5-aminolevulinate synthase
731,NC_007618.1,gene,351346,352047,-,protein_coding,BAB_RS17605,BAB_RS17605,BAB1_0350,polysaccharide deacetylase family protein
733,NC_007618.1,gene,352056,352775,-,protein_coding,BAB_RS17610,BAB_RS17610,BAB1_0351,glycosyl transferase
735,NC_007618.1,gene,352905,353579,-,protein_coding,BAB_RS17615,BAB_RS17615,BAB1_0352,hypothetical protein
737,NC_007618.1,gene,353671,353856,-,protein_coding,BAB_RS17620,BAB_RS17620,NA,hypothetical protein
739,NC_007618.1,gene,353947,354837,-,protein_coding,BAB_RS17625,BAB_RS17625,BAB1_0354,LysR family transcriptional regulator
741,NC_007618.1,gene,354959,355378,+,protein_coding,BAB_RS17630,BAB_RS17630,BAB1_0355,CidA/LrgA family protein
743,NC_007618.1,gene,355365,356072,+,protein_coding,BAB_RS17635,BAB_RS17635,BAB1_0356,LrgB family protein
745,NC_007618.1,pseudogene,356195,356580,+,pseudogene,BAB_RS32165,BAB_RS32165,BAB1_0357,hypothetical protein
747,NC_007618.1,gene,356612,357859,+,protein_coding,BAB_RS17640,BAB_RS17640,BAB1_0358,alpha/beta hydrolase
749,NC_007618.1,gene,357946,358827,+,protein_coding,BAB_RS17645,BAB_RS17645,BAB1_0359,pantoate--beta-alanine ligase
751,NC_007618.1,gene,358829,359656,+,protein_coding,BAB_RS17650,BAB_RS17650,BAB1_0360,3-methyl-2-oxobutanoate hydroxymethyltransferase
753,NC_007618.1,gene,359841,360617,-,protein_coding,BAB_RS17655,BAB_RS17655,BAB1_0361,ferredoxin--NADP reductase
755,NC_007618.1,gene,360795,360980,-,protein_coding,BAB_RS17660,BAB_RS17660,NA,superoxide dismutase
757,NC_007618.1,gene,361020,361370,+,protein_coding,BAB_RS32170,BAB_RS32170,BAB1_0362,hypothetical protein
759,NC_007618.1,gene,361409,362506,+,protein_coding,BAB_RS17665,BAB_RS17665,BAB1_0363,carboxynorspermidine decarboxylase
761,NC_007618.1,gene,362687,363928,+,protein_coding,BAB_RS17670,BAB_RS17670,BAB1_0364,saccharopine dehydrogenase
763,NC_007618.1,gene,363944,364159,-,protein_coding,BAB_RS32175,BAB_RS32175,BAB1_0365,hypothetical protein
765,NC_007618.1,gene,364184,365212,-,protein_coding,BAB_RS17675,BAB_RS17675,BAB1_0366,trans-3-hydroxy-L-proline dehydratase
767,NC_007618.1,gene,365665,365787,+,protein_coding,BAB_RS17680,BAB_RS17680,NA,hypothetical protein
769,NC_007618.1,gene,365809,367080,+,protein_coding,BAB_RS17685,BAB_RS17685,NA,MATE family efflux transporter
771,NC_007618.1,gene,367126,367647,-,protein_coding,BAB_RS17690,BAB_RS17690,BAB1_0368,invasion protein
773,NC_007618.1,gene,367895,369262,+,protein_coding,BAB_RS17695,BAB_RS17695,BAB1_0369,histidine kinase
775,NC_007618.1,gene,369259,369900,+,protein_coding,BAB_RS17700,BAB_RS17700,BAB1_0370,DNA-binding response regulator
777,NC_007618.1,gene,370188,370670,+,protein_coding,BAB_RS17705,BAB_RS17705,NA,C4-dicarboxylate ABC transporter
779,NC_007618.1,gene,370682,372250,+,protein_coding,BAB_RS17710,BAB_RS17710,BAB1_0372,C4-dicarboxylate ABC transporter
781,NC_007618.1,gene,372312,373439,+,protein_coding,BAB_RS17715,BAB_RS17715,BAB1_0373,ABC transporter substrate-binding protein
783,NC_007618.1,gene,373522,374340,-,protein_coding,BAB_RS17720,BAB_RS17720,BAB1_0374,(S)-ureidoglycine aminohydrolase
785,NC_007618.1,gene,374353,375780,-,protein_coding,BAB_RS17725,BAB_RS17725,BAB1_0375,allantoinase PuuE
787,NC_007618.1,gene,376047,376322,+,protein_coding,BAB_RS17730,BAB_RS17730,BAB1_0376,hypothetical protein
789,NC_007618.1,gene,376328,377806,+,protein_coding,BAB_RS17735,BAB_RS17735,BAB1_0377,xanthine dehydrogenase small subunit
791,NC_007618.1,gene,377819,379936,+,protein_coding,BAB_RS17740,BAB_RS17740,NA,xanthine dehydrogenase molybdopterin binding subunit
793,NC_007618.1,gene,379961,380122,+,protein_coding,BAB_RS32180,BAB_RS32180,BAB1_0379,hypothetical protein
795,NC_007618.1,gene,380127,380999,+,protein_coding,BAB_RS17745,BAB_RS17745,BAB1_0380,xanthine dehydrogenase accessory protein XdhC
797,NC_007618.1,pseudogene,381080,381993,-,pseudogene,BAB_RS17750,BAB_RS17750,NA,LysR family transcriptional regulator
